index,data
6668,6887
6669,6876
6670,6869
6671,6896
6672,6869
6673,6869
6674,6876
6675,6869
6676,6876
6677,6869
6678,6834
6679,6883
6680,6883
6681,6876
6682,6883
6683,6856
6684,6890
6685,6863
6686,6876
6687,6863
6688,6860
6689,6874
6690,6867
6691,6883
6692,6883
6693,6894
6694,6876
6695,6876
6696,6894
6697,6876
6698,6876
6699,6876
6700,6867
6701,6881
6702,6863
6703,6876
6704,6876
6705,6869
6706,6883
6707,6883
6708,6876
6709,6869
6710,6874
6711,6876
6712,6849
6713,6856
6714,6876
6715,6883
6716,6869
6717,6869
6718,6869
6719,6876
6720,6876
6721,6894
6722,6860
6723,6876
6724,6876
6725,6863
6726,6876
6727,6869
6728,6847
6729,6876
6730,6881
6731,6869
6732,6869
6733,6881
6734,6849
6735,6867
6736,6863
6737,6876
6738,6869
6739,6876
6740,6883
6741,6856
6742,6869
6743,6869
6744,6883
6745,6890
6746,6883
6747,6883
6748,6890
6749,6876
6750,6876
6751,6894
6752,6876
6753,6869
6754,6883
6755,6856
6756,6883
6757,6876
6758,6883
6759,6856
6760,6863
6761,6863
6762,6876
6763,6890
6764,6863
6765,6869
6766,6876
6767,6849
6768,6883
6769,6883
6770,6840
6771,6876
6772,6876
6773,6863
6774,6863
6775,6869
6776,6823
6777,6869
6778,6863
6779,6883
6780,6856
6781,6869
6782,6881
6783,6869
6784,6876
6785,6863
6786,6876
6787,6876
6788,6876
6789,6883
6790,6869
6791,6849
6792,6890
6793,6869
6794,6869
6795,6894
6796,6890
6797,6843
6798,6867
6799,6890
6800,6869
6801,6901
6802,6876
6803,6890
6804,6869
6805,6869
6806,6883
6807,6863
6808,6869
6809,6876
6810,6876
6811,6847
6812,6881
6813,6890
6814,6890
6815,6869
6816,6869
6817,6856
6818,6901
6819,6883
6820,6876
6821,6863
6822,6869
6823,6890
6824,6890
6825,6883
6826,6876
6827,6869
6828,6883
6829,6890
6830,6876
6831,6863
6832,6890
6833,6876
6834,6869
6835,6876
6836,6856
6837,6883
6838,6869
6839,6876
6840,6856
6841,6863
6842,6863
6843,6883
6844,6869
6845,6869
6846,6883
6847,6876
6848,6867
6849,6876
6850,6863
6851,6876
6852,6901
6853,6876
6854,6894
6855,6883
6856,6856
6857,6876
6858,6843
6859,6883
6860,6863
6861,6901
6862,6874
6863,6883
6864,6869
6865,6890
6866,6869
6867,6843
6868,6883
6869,6869
6870,6876
6871,6890
6872,6876
6873,6876
6874,6876
6875,6890
6876,6881
6877,6890
6878,6883
6879,6890
6880,6894
6881,6883
6882,6883
6883,6887
6884,6894
6885,6876
6886,6883
6887,6894
6888,6876
6889,6890
6890,6876
6891,6860
6892,6883
6893,6876
6894,6883
6895,6876
6896,6876
6897,6869
6898,6883
6899,6869
6900,6890
6901,6849
6902,6876
6903,6881
6904,6883
6905,6876
6906,6876
6907,6883
6908,6856
6909,6876
6910,6867
6911,6856
6912,6876
6913,6883
6914,6890
6915,6890
6916,6863
6917,6874
6918,6876
6919,6896
6920,6890
6921,6883
6922,6876
6923,6883
6924,6876
6925,6894
6926,6876
6927,6876
6928,6856
6929,6860
6930,6869
6931,6860
6932,6876
6933,6854
6934,6894
6935,6890
6936,6869
6937,6890
6938,6869
6939,6863
6940,6894
6941,6863
6942,6894
6943,6876
6944,6890
6945,6869
6946,6876
6947,6869
6948,6881
6949,6883
6950,6883
6951,6867
6952,6876
6953,6876
6954,6876
6955,6869
6956,6883
6957,6869
6958,6883
6959,6883
6960,6883
6961,6901
6962,6863
6963,6863
6964,6876
6965,6869
6966,6860
6967,6890
6968,6883
6969,6869
6970,6869
6971,6876
6972,6876
6973,6869
6974,6863
6975,6849
6976,6856
6977,6856
6978,6869
6979,6869
6980,6876
6981,6876
6982,6854
6983,6869
6984,6869
6985,6890
6986,6874
6987,6869
6988,6863
6989,6869
6990,6894
6991,6883
6992,6890
6993,6863
6994,6863
6995,6890
6996,6869
6997,6876
6998,6867
6999,6890
7000,6883
7001,6854
7002,6890
7003,6883
7004,6876
7005,6863
7006,6876
7007,6876
7008,6883
7009,6883
7010,6843
7011,6876
7012,6883
7013,6869
7014,6849
7015,6883
7016,6869
7017,6869
7018,6867
7019,6869
7020,6869
7021,6876
7022,6876
7023,6890
7024,6876
7025,6890
7026,6890
7027,6869
7028,6876
7029,6869
7030,6876
7031,6883
7032,6876
7033,6883
7034,6894
7035,6876
7036,6883
7037,6901
7038,6876
7039,6869
7040,6883
7041,6876
7042,6863
7043,6883
7044,6890
7045,6894
7046,6869
7047,6860
7048,6867
7049,6869
7050,6863
7051,6869
7052,6843
7053,6869
7054,6883
7055,6890
7056,6883
7057,6863
7058,6876
7059,6869
7060,6910
7061,6883
7062,6890
7063,6890
7064,6869
7065,6863
7066,6869
7067,6876
7068,6894
7069,6876
7070,6883
7071,6876
7072,6883
7073,6876
7074,6876
7075,6876
7076,6856
7077,6847
7078,6874
7079,6901
7080,6883
7081,6847
7082,6863
7083,6867
7084,6876
7085,6883
7086,6863
7087,6869
7088,6876
7089,6876
7090,6863
7091,6860
7092,6894
7093,6876
7094,6863
7095,6883
7096,6869
7097,6887
7098,6869
7099,6890
7100,6863
7101,6869
7102,6890
7103,6887
7104,6860
7105,6883
7106,6869
7107,6869
7108,6869
7109,6887
7110,6876
7111,6876
7112,6890
7113,6890
7114,6887
7115,6876
7116,6894
7117,6890
7118,6863
7119,6883
7120,6883
7121,6887
7122,6890
7123,6869
7124,6883
7125,6876
7126,6883
7127,6869
7128,6869
7129,6883
7130,6843
7131,6863
7132,6874
7133,6883
7134,6901
7135,6890
7136,6876
7137,6876
7138,6894
7139,6894
7140,6876
7141,6854
7142,6856
7143,6869
7144,6890
7145,6876
7146,6890
7147,6876
7148,6876
7149,6876
7150,6869
7151,6890
7152,6863
7153,6883
7154,6869
7155,6863
7156,6860
7157,6883
7158,6876
7159,6869
7160,6883
7161,6890
7162,6869
7163,6856
7164,6863
7165,6890
7166,6863
7167,6876
7168,6883
7169,6876
7170,6869
7171,6890
7172,6876
7173,6874
7174,6869
7175,6854
7176,6883
7177,6890
7178,6883
7179,6874
7180,6869
7181,6883
7182,6856
7183,6876
7184,6863
7185,6894
7186,6869
7187,6883
7188,6876
7189,6863
7190,6876
7191,6890
7192,6890
7193,6883
7194,6883
7195,6890
7196,6883
7197,6876
7198,6863
7199,6890
7200,6867
7201,6883
7202,6874
7203,6881
7204,6901
7205,6901
7206,6867
7207,6876
7208,6876
7209,6869
7210,6876
7211,6863
7212,6883
7213,6876
7214,6869
7215,6894
7216,6863
7217,6883
7218,6876
7219,6883
7220,6881
7221,6876
7222,6869
7223,6876
7224,6876
7225,6876
7226,6876
7227,6883
7228,6883
7229,6876
7230,6876
7231,6876
7232,6883
7233,6869
7234,6901
7235,6881
7236,6883
7237,6890
7238,6869
7239,6883
7240,6876
7241,6863
7242,6874
7243,6876
7244,6883
7245,6887
7246,6863
7247,6883
7248,6890
7249,6863
7250,6869
7251,6863
7252,6867
7253,6854
7254,6876
7255,6869
7256,6890
7257,6890
7258,6894
7259,6867
7260,6876
7261,6869
7262,6847
7263,6869
7264,6876
7265,6883
7266,6894
7267,6869
7268,6867
7269,6890
7270,6876
7271,6890
7272,6883
7273,6883
7274,6883
7275,6901
7276,6887
7277,6863
7278,6890
7279,6883
7280,6890
7281,6883
7282,6890
7283,6883
7284,6883
7285,6869
7286,6876
7287,6869
7288,6874
7289,6883
7290,6874
7291,6869
7292,6876
7293,6876
7294,6876
7295,6867
7296,6863
7297,6883
7298,6869
7299,6860
7300,6876
7301,6863
7302,6867
7303,6869
7304,6863
7305,6869
7306,6869
7307,6883
7308,6883
7309,6876
7310,6883
7311,6883
7312,6876
7313,6867
7314,6874
7315,6894
7316,6883
7317,6883
7318,6869
7319,6883
7320,6910
7321,6883
7322,6876
7323,6883
7324,6863
7325,6890
7326,6883
7327,6869
7328,6869
7329,6869
7330,6876
7331,6890
7332,6876
7333,6869
7334,6867
7335,6894
7336,6869
7337,6856
7338,6907
7339,6887
7340,6883
7341,6856
7342,6883
7343,6881
7344,6869
7345,6869
7346,6876
7347,6869
7348,6883
7349,6890
7350,6887
7351,6869
7352,6860
7353,6894
7354,6881
7355,6869
7356,6890
7357,6874
7358,6863
7359,6890
7360,6843
7361,6863
7362,6890
7363,6869
7364,6883
7365,6876
7366,6863
7367,6876
7368,6883
7369,6890
7370,6883
7371,6890
7372,6867
7373,6890
7374,6883
7375,6883
7376,6863
7377,6869
7378,6883
7379,6883
7380,6890
7381,6863
7382,6890
7383,6869
7384,6901
7385,6890
7386,6876
7387,6883
7388,6876
7389,6876
7390,6869
7391,6869
7392,6869
7393,6869
7394,6876
7395,6863
7396,6863
7397,6890
7398,6883
7399,6883
7400,6883
7401,6869
7402,6869
7403,6883
7404,6883
7405,6876
7406,6890
7407,6883
7408,6890
7409,6874
7410,6869
7411,6890
7412,6876
7413,6883
7414,6883
7415,6890
7416,6876
7417,6867
7418,6883
7419,6883
7420,6869
7421,6876
7422,6867
7423,6863
7424,6863
7425,6876
7426,6883
7427,6869
7428,6890
7429,6883
7430,6876
7431,6883
7432,6876
7433,6876
7434,6890
7435,6867
7436,6876
7437,6863
7438,6901
7439,6890
7440,6874
7441,6890
7442,6876
7443,6890
7444,6869
7445,6883
7446,6883
7447,6869
7448,6876
7449,6883
7450,6894
7451,6869
7452,6876
7453,6863
7454,6869
7455,6869
7456,6867
7457,6843
7458,6894
7459,6890
7460,6869
7461,6876
7462,6867
7463,6847
7464,6894
7465,6863
7466,6876
7467,6874
7468,6896
7469,6890
7470,6890
7471,6863
7472,6883
7473,6883
7474,6863
7475,6869
7476,6863
7477,6856
7478,6876
7479,6863
7480,6863
7481,6876
7482,6869
7483,6894
7484,6840
7485,6876
7486,6883
7487,6876
7488,6876
7489,6869
7490,6856
7491,6876
7492,6890
7493,6874
7494,6863
7495,6883
7496,6876
7497,6869
7498,6876
7499,6876
7500,6856
7501,6883
7502,6869
7503,6881
7504,6890
7505,6890
7506,6894
7507,6867
7508,6876
7509,6881
7510,6883
7511,6876
7512,6854
7513,6863
7514,6883
7515,6883
7516,6883
7517,6876
7518,6883
7519,6876
7520,6856
7521,6867
7522,6867
7523,6890
7524,6863
7525,6883
7526,6874
7527,6883
7528,6881
7529,6890
7530,6901
7531,6854
7532,6867
7533,6867
7534,6849
7535,6869
7536,6894
7537,6876
7538,6854
7539,6894
7540,6869
7541,6854
7542,6876
7543,6876
7544,6869
7545,6883
7546,6876
7547,6883
7548,6883
7549,6840
7550,6881
7551,6883
7552,6881
7553,6883
7554,6863
7555,6883
7556,6876
7557,6869
7558,6867
7559,6876
7560,6843
7561,6863
7562,6847
7563,6876
7564,6869
7565,6869
7566,6869
7567,6863
7568,6876
7569,6869
7570,6876
7571,6869
7572,6876
7573,6883
7574,6876
7575,6856
7576,6890
7577,6896
7578,6883
7579,6869
7580,6883
7581,6881
7582,6890
7583,6901
7584,6890
7585,6869
7586,6863
7587,6867
7588,6883
7589,6843
7590,6883
7591,6910
7592,6869
7593,6840
7594,6869
7595,6869
7596,6876
7597,6890
7598,6869
7599,6874
7600,6876
7601,6881
7602,6876
7603,6876
7604,6876
7605,6863
7606,6887
7607,6881
7608,6840
7609,6890
7610,6854
7611,6856
7612,6834
7613,6854
7614,6860
7615,6860
7616,6881
7617,6863
7618,6883
7619,6847
7620,6876
7621,6860
7622,6890
7623,6883
7624,6869
7625,6876
7626,6876
7627,6867
7628,6874
7629,6890
7630,6876
7631,6883
7632,6890
7633,6867
7634,6894
7635,6883
7636,6860
7637,6890
7638,6890
7639,6883
7640,6883
7641,6890
7642,6883
7643,6876
7644,6890
7645,6867
7646,6883
7647,6863
7648,6876
7649,6883
7650,6863
7651,6883
7652,6883
7653,6876
7654,6890
7655,6881
7656,6890
7657,6876
7658,6890
7659,6883
7660,6883
7661,6876
7662,6876
7663,6876
7664,6887
7665,6863
7666,6883
7667,6869
7668,6890
7669,6860
7670,6883
7671,6890
7672,6854
7673,6887
7674,6876
7675,6883
7676,6896
7677,6876
7678,6887
7679,6869
7680,6854
7681,6894
7682,6887
7683,6869
7684,6890
7685,6869
7686,6896
7687,6876
7688,6894
7689,6874
7690,6847
7691,6881
7692,6876
7693,6883
7694,6847
7695,6867
7696,6883
7697,6869
7698,6876
7699,6876
7700,6867
7701,6863
7702,6883
7703,6887
7704,6890
7705,6874
7706,6883
7707,6856
7708,6881
7709,6860
7710,6867
7711,6883
7712,6867
7713,6863
7714,6849
7715,6874
7716,6876
7717,6854
7718,6883
7719,6887
7720,6876
7721,6874
7722,6890
7723,6883
7724,6881
7725,6883
7726,6863
7727,6890
7728,6863
7729,6874
7730,6869
7731,6883
7732,6869
7733,6874
7734,6843
7735,6869
7736,6876
7737,6863
7738,6856
7739,6881
7740,6869
7741,6876
7742,6874
7743,6876
7744,6890
7745,6867
7746,6869
7747,6890
7748,6883
7749,6894
7750,6876
7751,6869
7752,6876
7753,6883
7754,6890
7755,6867
7756,6876
7757,6869
7758,6883
7759,6890
7760,6869
7761,6876
7762,6874
7763,6874
7764,6854
7765,6890
7766,6883
7767,6860
7768,6869
7769,6860
7770,6847
7771,6894
7772,6869
7773,6896
7774,6856
7775,6869
7776,6876
7777,6874
7778,6876
7779,6883
7780,6883
7781,6876
7782,6876
7783,6883
7784,6847
7785,6860
7786,6894
7787,6890
7788,6883
7789,6860
7790,6847
7791,6869
7792,6860
7793,6883
7794,6890
7795,6874
7796,6876
7797,6860
7798,6881
7799,6881
7800,6887
7801,6836
7802,6847
7803,6816
7804,6710
7805,6563
7806,6484
7807,6572
7808,6856
7809,5949
7810,6151
7811,6427
7812,6000
7813,6801
7814,6000
7815,6883
7816,6883
7817,6821
7818,5599
7819,5553
7820,5520
7821,6827
7822,6840
7823,6000
7824,6883
7825,6876
7826,6834
7827,6867
7828,6823
7829,6869
7830,6876
7831,6854
7832,6863
7833,6876
7834,6849
7835,6843
7836,6856
7837,6869
7838,6869
7839,6849
7840,6869
7841,6869
7842,6867
7843,6849
7844,6807
7845,6823
7846,6849
7847,6867
7848,6869
7849,6883
7850,6849
7851,6816
7852,6834
7853,6827
7854,6840
7855,6849
7856,6856
7857,6856
7858,6876
7859,6821
7860,6854
7861,6847
7862,6869
7863,6860
7864,6867
7865,6876
7866,6856
7867,6883
7868,6834
7869,6874
7870,6883
7871,6869
7872,6856
7873,6840
7874,5420
7875,5445
7876,5578
7877,5691
7878,5693
7879,5748
7880,6578
7881,6869
7882,6856
7883,6869
7884,6847
7885,7211
7886,6038
7887,6190
7888,6372
7889,6697
7890,6230
7891,6646
7892,6887
7893,6876
7894,6816
7895,6611
7896,6605
7897,6559
7898,6544
7899,5762
7900,6201
7901,5894
7902,6186
7903,6000
7904,6275
7905,6230
7906,6164
7907,6109
7908,6047
7909,6814
7910,6890
7911,6883
7912,6854
7913,6856
7914,6890
7915,6890
7916,6903
7917,6869
7918,6894
7919,6887
7920,6876
7921,6876
7922,6887
7923,6881
7924,6867
7925,6890
7926,6867
7927,6876
7928,6863
7929,6890
7930,6876
7931,6874
7932,6894
7933,6876
7934,6890
7935,6907
7936,6869
7937,6869
7938,6876
7939,6869
7940,6876
7941,6863
7942,6876
7943,6883
7944,6901
7945,6876
7946,6856
7947,6869
7948,6863
7949,6890
7950,6869
7951,6863
7952,6847
7953,5782
7954,5741
7955,6000
7956,6867
7957,6890
7958,6876
7959,6876
7960,6890
7961,6876
7962,6867
7963,6881
7964,6867
7965,6876
7966,6883
7967,6847
7968,6883
7969,6876
7970,6890
7971,6869
7972,6881
7973,6887
7974,6883
7975,6869
7976,6876
7977,6869
7978,6883
7979,6890
7980,6867
7981,6869
7982,6876
7983,6890
7984,6876
7985,6894
7986,6881
7987,6894
7988,6883
7989,6869
7990,6867
7991,6869
7992,6876
7993,6890
7994,6843
7995,6869
7996,6876
7997,6869
7998,6894
7999,6887
8000,6890
8001,6876
8002,6854
8003,6869
8004,6854
8005,6883
8006,6894
8007,6887
8008,6876
8009,6890
8010,6869
8011,6869
8012,6867
8013,6867
8014,6863
8015,6890
8016,6876
8017,6863
8018,6883
8019,6869
8020,6903
8021,6876
8022,6860
8023,6881
8024,6890
8025,6874
8026,6914
8027,6894
8028,6890
8029,6854
8030,6863
8031,6883
8032,6854
8033,6869
8034,6890
8035,6863
8036,6863
8037,6883
8038,6883
8039,6876
8040,6903
8041,6860
8042,6881
8043,6869
8044,6883
8045,6901
8046,6883
8047,6883
8048,6876
8049,6863
8050,6914
8051,6874
8052,6887
8053,6876
8054,6876
8055,6869
8056,6869
8057,6887
8058,6883
8059,6849
8060,6881
8061,6883
8062,6883
8063,6883
8064,6876
8065,6863
8066,6847
8067,6863
8068,6869
8069,6869
8070,6863
8071,6890
8072,6869
8073,6876
8074,6843
8075,6869
8076,6890
8077,6890
8078,6903
8079,6856
8080,6883
8081,6856
8082,6863
8083,6903
8084,6894
8085,6883
8086,6849
8087,6883
8088,6876
8089,6856
8090,6874
8091,6876
8092,6883
8093,6890
8094,6863
8095,6840
8096,6854
8097,6876
8098,6901
8099,6867
8100,6883
8101,6876
8102,6869
8103,6876
8104,6869
8105,6883
8106,6869
8107,6874
8108,6867
8109,6890
8110,6867
8111,6849
8112,6876
8113,6881
8114,6867
8115,6869
8116,6876
8117,6881
8118,6894
8119,6876
8120,6881
8121,6863
8122,6860
8123,6883
8124,6856
8125,6890
8126,6890
8127,6883
8128,6894
8129,6874
8130,6883
8131,6876
8132,6876
8133,6887
8134,6894
8135,6869
8136,6869
8137,6863
8138,6887
8139,6874
8140,6890
8141,6867
8142,6883
8143,6894
8144,6881
8145,6890
8146,6887
8147,6890
8148,6874
8149,6876
8150,6876
8151,6876
8152,6887
8153,6890
8154,6849
8155,6883
8156,6883
8157,6883
8158,6894
8159,6876
8160,6867
8161,6887
8162,6883
8163,6856
8164,6883
8165,6869
8166,6847
8167,6847
8168,6869
8169,6876
8170,6883
8171,6863
8172,6869
8173,6856
8174,6876
8175,6881
8176,6869
8177,6876
8178,6876
8179,6863
8180,6863
8181,6890
8182,6869
8183,6869
8184,6854
8185,6869
8186,6863
8187,6863
8188,6883
8189,6867
8190,6876
8191,6863
8192,6876
8193,6876
8194,6876
8195,6863
8196,6863
8197,6883
8198,6881
8199,6901
8200,6860
8201,6876
8202,6856
8203,6876
8204,6883
8205,6860
8206,6894
8207,6883
8208,6869
8209,6894
8210,6876
8211,6867
8212,6860
8213,6883
8214,6863
8215,6876
8216,6883
8217,6854
8218,6890
8219,6869
8220,6907
8221,6883
8222,6890
8223,6876
8224,6860
8225,6883
8226,6894
8227,6860
8228,6869
8229,6867
8230,6890
8231,6876
8232,6876
8233,6876
8234,6856
8235,6856
8236,6901
8237,6887
8238,6890
8239,6854
8240,6883
8241,6863
8242,6890
8243,6883
8244,6876
8245,6860
8246,6876
8247,6869
8248,6860
8249,6867
8250,6863
8251,6883
8252,6887
8253,6907
8254,6883
8255,6847
8256,6883
8257,6876
8258,6863
8259,6869
8260,6876
8261,6890
8262,6876
8263,6847
8264,6883
8265,6890
8266,6869
8267,6890
8268,6883
8269,6883
8270,6894
8271,6869
8272,6854
8273,6863
8274,6894
8275,6867
8276,6883
8277,6901
8278,6849
8279,6863
8280,6856
8281,6894
8282,6874
8283,6856
8284,6869
8285,6876
8286,6890
8287,6894
8288,6890
8289,6869
8290,6876
8291,6887
8292,6856
8293,6894
8294,6863
8295,6876
8296,6876
8297,6863
8298,6867
8299,6876
8300,6890
8301,6863
8302,6869
8303,6863
8304,6869
8305,6856
8306,6901
8307,6890
8308,6867
8309,6869
8310,6869
8311,6887
8312,6869
8313,6883
8314,6876
8315,6887
8316,6876
8317,6863
8318,6876
8319,6883
8320,6894
8321,6876
8322,6869
8323,6869
8324,6876
8325,6887
8326,6890
8327,6869
8328,6890
8329,6894
8330,6876
8331,6876
8332,6869
8333,6883
8334,6881
8335,6876
8336,6863
8337,6860
8338,6876
8339,6883
8340,6876
8341,6860
8342,6876
8343,6869
8344,6887
8345,6876
8346,6869
8347,6883
8348,6894
8349,6883
8350,6869
8351,6883
8352,6854
8353,6869
8354,6876
8355,6883
8356,6883
8357,6894
8358,6883
8359,6856
8360,6869
8361,6876
8362,6863
8363,6890
8364,6901
8365,6883
8366,6876
8367,6876
8368,6876
8369,6876
8370,6890
8371,6883
8372,6860
8373,6883
8374,6890
8375,6876
8376,6856
8377,6890
8378,6883
8379,6869
8380,6869
8381,6876
8382,6883
8383,6901
8384,6876
8385,6869
8386,6874
8387,6876
8388,6874
8389,6883
8390,6887
8391,6876
8392,6869
8393,6883
8394,6894
8395,6869
8396,6854
8397,6883
8398,6876
8399,6883
8400,6863
8401,6869
8402,6883
8403,6869
8404,6894
8405,6863
8406,6883
8407,6883
8408,6869
8409,6894
8410,6881
8411,6863
8412,6869
8413,6890
8414,6867
8415,6883
8416,6894
8417,6869
8418,6863
8419,6843
8420,6863
8421,6876
8422,6894
8423,6876
8424,6856
8425,6863
8426,6863
8427,6876
8428,6876
8429,6883
8430,6869
8431,6883
8432,6883
8433,6869
8434,6867
8435,6876
8436,6881
8437,6894
8438,6883
8439,6867
8440,6869
8441,6849
8442,6890
8443,6883
8444,6883
8445,6869
8446,6867
8447,6863
8448,6867
8449,6867
8450,6890
8451,6856
8452,6869
8453,6869
8454,6874
8455,6883
8456,6883
8457,6894
8458,6869
8459,6860
8460,6863
8461,6876
8462,6883
8463,6849
8464,6869
8465,6869
8466,6863
8467,6881
8468,6907
8469,6894
8470,6876
8471,6883
8472,6894
8473,6860
8474,6869
8475,6883
8476,6876
8477,6863
8478,6869
8479,6874
8480,6881
8481,6876
8482,6876
8483,6890
8484,6876
8485,6840
8486,6894
8487,6890
8488,6863
8489,6883
8490,6883
8491,6869
8492,6883
8493,6890
8494,6869
8495,6876
8496,6876
8497,6883
8498,6883
8499,6876
8500,6890
8501,6869
8502,6883
8503,6883
8504,6890
8505,6869
8506,6863
8507,6860
8508,6887
8509,6860
8510,6876
8511,6856
8512,6854
8513,6843
8514,6907
8515,6896
8516,6887
8517,6860
8518,6894
8519,6876
8520,6894
8521,6863
8522,6849
8523,6869
8524,6863
8525,6847
8526,6876
8527,6869
8528,6876
8529,6876
8530,6876
8531,6869
8532,6874
8533,6876
8534,6883
8535,6890
8536,6876
8537,6869
8538,6876
8539,6867
8540,6863
8541,6867
8542,6894
8543,6860
8544,6890
8545,6854
8546,6860
8547,6863
8548,6876
8549,6876
8550,6869
8551,6876
8552,6887
8553,6854
8554,6876
8555,6876
8556,6907
8557,6890
8558,6867
8559,6890
8560,6887
8561,6869
8562,6863
8563,6890
8564,6890
8565,6890
8566,6876
8567,6876
8568,6901
8569,6856
8570,6874
8571,6876
8572,6869
8573,6907
8574,6883
8575,6883
8576,6860
8577,6881
8578,6876
8579,6867
8580,6883
8581,6876
8582,6876
8583,6869
8584,6869
8585,6883
8586,6887
8587,6890
8588,6887
8589,6860
8590,6883
8591,6876
8592,6890
8593,6876
8594,6883
8595,6876
8596,6896
8597,6856
8598,6894
8599,6883
8600,6856
8601,6867
8602,6876
8603,6876
8604,6883
8605,6883
8606,6869
8607,6883
8608,6843
8609,6890
8610,6869
8611,6876
8612,6876
8613,6894
8614,6883
8615,6869
8616,6894
8617,6856
8618,6883
8619,6856
8620,6876
8621,6876
8622,6876
8623,6883
8624,6903
8625,6863
8626,6856
8627,6843
8628,6883
8629,6907
8630,6887
8631,6890
8632,6867
8633,6860
8634,6890
8635,6890
8636,6894
8637,6876
8638,6876
8639,6883
8640,6863
8641,6894
8642,6887
8643,6890
8644,6887
8645,6863
8646,6881
8647,6863
8648,6894
8649,6863
8650,6869
8651,6876
8652,6883
8653,6876
8654,6890
8655,6883
8656,6876
8657,6849
8658,6883
8659,6883
8660,6894
8661,6863
8662,6860
8663,6876
8664,6863
8665,6883
8666,6890
8667,6876
8668,6876
8669,6869
8670,6890
8671,6876
8672,6876
8673,6876
8674,6869
8675,6863
8676,6876
8677,6843
8678,6890
8679,6894
8680,6869
8681,6849
8682,6876
8683,6876
8684,6876
8685,6863
8686,6847
8687,6876
8688,6890
8689,6854
8690,6869
8691,6876
8692,6890
8693,6883
8694,6890
8695,6883
8696,6894
8697,6883
8698,6883
8699,6876
8700,6849
8701,6914
8702,6883
8703,6890
8704,6876
8705,6890
8706,6876
8707,6883
8708,6867
8709,6876
8710,6876
8711,6890
8712,6860
8713,6876
8714,6901
8715,6890
8716,6869
8717,6867
8718,6869
8719,6869
8720,6876
8721,6863
8722,6863
8723,6890
8724,6860
8725,6869
8726,6876
8727,6867
8728,6890
8729,6883
8730,6876
8731,6867
8732,6883
8733,6869
8734,6890
8735,6863
8736,6883
8737,6894
8738,6890
8739,6907
8740,6883
8741,6890
8742,6829
8743,6876
8744,6867
8745,6883
8746,6894
8747,6876
8748,6894
8749,6863
8750,6876
8751,6869
8752,6869
8753,6883
8754,6869
8755,6876
8756,6876
8757,6890
8758,6854
8759,6869
8760,6874
8761,6863
8762,6869
8763,6869
8764,6854
8765,6863
8766,6876
8767,6860
8768,6890
8769,6876
8770,6887
8771,6883
8772,6890
8773,6863
8774,6876
8775,6869
8776,6890
8777,6869
8778,6876
8779,6876
8780,6856
8781,6876
8782,6894
8783,6876
8784,6876
8785,6883
8786,6883
8787,6876
8788,6883
8789,6890
8790,6901
8791,6874
8792,6876
8793,6876
8794,6901
8795,6901
8796,6883
8797,6907
8798,6894
8799,6876
8800,6887
8801,6869
8802,6883
8803,6883
8804,6890
8805,6863
8806,6869
8807,6860
8808,6874
8809,6854
8810,6863
8811,6890
8812,6863
8813,6863
8814,6869
8815,6869
8816,6883
8817,6876
8818,6854
8819,6887
8820,6849
8821,6854
8822,6869
8823,6874
8824,6869
8825,6883
8826,6883
8827,6869
8828,6890
8829,6894
8830,6847
8831,6847
8832,6883
8833,6876
8834,6876
8835,6869
8836,6876
8837,6890
8838,6881
8839,6883
8840,6876
8841,6849
8842,6860
8843,6890
8844,6876
8845,6869
8846,6890
8847,6876
8848,6863
8849,6867
8850,6863
8851,6883
8852,6883
8853,6876
8854,6883
